Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
MRPS15	-1.17421991019724	-1.2648321785273948	2	16	0.026739732602674	0.4679	0.12308621352521365	0.9445155406879793
MRPS6	-1.2341821917516353	-1.2006073946909588	9	13	0.437562437562438	0.4021	-0.047988863641916464	0.9269877371935831
MRPS9	-1.8381775330441417	-1.7684279099809364	1	68	2.14999785000215e-4	0.3931	-0.0814967662428565	0.9234653649984012
SARNP	-0.9935254173879713	-1.6554712396874114	39	52	0.657342657342657	0.7912	0.8111540699342591	0.9913381361698316
RBP5	-0.9459845400639882	-0.8540508293546248	2	4	0.152847152847153	0.3472	-0.15080739068371257	0.9227632044128173
ADAMTSL3	-0.7227638157179381	-1.018453550896148	3	7	0.222777222777223	0.6163	0.45214914198251777	0.9796286346105918
LACTB	-0.27863814170478524	-1.1114550179474953	2	10	0.16983016983017	0.9485	1.2375162113582627	1
COG7	-0.6364282190553108	-1.3298777509165731	11	20	0.443556443556444	0.8473	0.9421741637953057	0.9994030899940309
CBX1	-2.8188536541008946	-1.1525232599883395	7	11	0.191808191808192	0.0273	-2.3811554640234576	0.7638717446936625
SMAD3	-1.3070502177713468	-2.006704825900177	20	124	0.109348906510935	0.7609	0.7726910302392271	0.9910230777967178
ARF1	-1.7516613406088521	-1.567336935446699	19	41	0.296703296703297	0.3363	-0.23090654851000172	0.9197454420327611
ERH	-1.4185775020933624	-1.3023047480109295	17	18	0.748251748251748	0.3542	-0.15776380406649462	0.9227632044128173
RHOG	-1.2432570672038912	-1.018453550896148	6	7	0.491508491508492	0.2963	-0.34375463508037735	0.9008871084387998
SERF2	-0.17647383165548383	-1.24298403431473	4	15	0.287712287712288	0.991	1.4875730737798842	1
MXRA7	-0.36540853628517395	-0.6598318893187431	1	2	0.245754245754246	0.6492	0.5367627101342554	0.9847197728816312
PRR20C	-1.8028208951948719	-1.3105829918693954	1	19	8.34999165000835e-4	0.2128	-0.6655620863936261	0.886255170809055
PRR20A	-1.759716978254773	-1.333928770978115	1	21	8.34999165000835e-4	0.233	-0.5782593359977725	0.8898016608209778
DAB2	-1.1666648298369553	-1.4310251125001274	1	27	0.002609973900261	0.5762	0.33956847076325886	0.972996700596004
FBLN2	-0.8038410977453765	-0.7645436004508563	2	3	0.250749250749251	0.3733	-0.06850816199410249	0.9227632044128173
DGCR2	-0.6051046534512524	-1.05293547969442	8	8	0.84015984015984	0.7255	0.6738866680072356	0.9890879266503729
HSPG2	-0.9080229905607369	-1.271601813261433	1	17	0.00772992270077299	0.6465	0.49897871104656566	0.9840396353461491
PKD1	-0.6870967237759963	-0.8540508293546248	4	4	0.673326673326673	0.524	0.27387030102421045	0.9532635730408043
XIAP	-1.818848982975457	-1.6694595487314252	1	55	2.77999722000278e-4	0.3551	-0.18024115308799488	0.9227632044128173
EFNB1	-2.650166957558007	-1.271601813261433	8	17	0.155844155844156	0.0507	-1.8919546900043092	0.8195191716783378
FAM3A	-0.9206697702730596	-1.0884528409990617	2	9	0.0676693233067669	0.5163	0.24587571931558258	0.9502050520111149
RBM10	-1.428413907065262	-1.5457595433430826	28	38	0.583416583416583	0.484	0.14644516628700452	0.9446740701910126
FOXO4	-4.443704447934435	-0.9730256951716026	1	6	5.999994000006e-6	0.0019	-5.464505080146114	0.5637658456376584
ZNF200	-0.18596060317599003	-0.8540508293546248	1	4	0.231768231768232	0.933	1.0959303499649737	1
CYCS	-1.553798372183918	-1.4475450211235332	17	29	0.393606393606394	0.3705	-0.138770866199153	0.9227632044128173
PPP2R2B	-1.749543188835144	-1.1114550179474953	7	10	0.327672327672328	0.1559	-0.9481609682454111	0.8702757989725652
MPP1	-1.7746560737274037	-1.5176943727136254	1	35	4.83999516000484e-4	0.3064	-0.3234097841606747	0.9084571403162361
TFAM	-1.223390772589523	-1.182564572890008	5	12	0.18981018981019	0.3953	-0.05852949983996793	0.9240240843253278
MAT1A	-0.8605058004433259	-1.1525232599883395	11	11	0.835164835164835	0.6007	0.41728757504671077	0.9780017508191452
HDLBP	-1.3920248344029889	-1.6120651773771604	13	45	0.174825174825175	0.5448	0.2678827985724819	0.961675543155003
GTF2B	-0.9536969365532418	-1.4475450211235332	29	29	0.927072927072927	0.7138	0.6449841419840465	0.9883433478801602
CDK3	-1.5239829933091726	-1.4554162647604654	19	30	0.445554445554446	0.3837	-0.08881911322719865	0.9227632044128173
CDKL1	-1.642895542974713	-1.1525232599883395	8	11	0.384615384615385	0.2016	-0.7007329669819305	0.8862228255288949
CDK6	-0.5413644536416206	-1.4554162647604654	5	30	0.11988011988012	0.9313	1.1840330292208656	1
CDK5	-1.7672018289562919	-1.6746331167128103	33	57	0.430569430569431	0.3813	-0.11149658602671537	0.9227632044128173
PURA	-1.9563569844868585	-1.271601813261433	3	17	0.027939720602794	0.1497	-0.9397639009404243	0.8688490090177083
CDC42EP1	-1.805182195823142	-1.1525232599883395	2	11	0.01779982200178	0.1556	-0.9326376069821614	0.8702757989725652
FANCC	-1.372612225921354	-0.9120858029201214	5	5	0.531468531468531	0.197	-0.7336689621128983	0.8862228255288949
CLTC	-2.1981768401090616	-2.2790582944124442	117	203	0.486513486513487	0.4795	0.08447909705581284	0.9445155406879793
HSF1	-3.2257516408254667	-1.6694595487314252	3	55	0.002939970600294	0.0575	-1.8776955856365347	0.8200230482002304
NFKB2	-3.059402466238059	-2.0357679434329627	6	127	0.00861991380086199	0.1436	-1.112343485800433	0.8669080950377962
FKBP3	-0.949260552234219	-1.4426629380281555	4	28	0.0665493345066549	0.7186	0.6443605814432326	0.9890879266503729
REEP5	-1.9719863233151484	-1.567336935446699	11	41	0.125874125874126	0.2537	-0.50691167795817	0.8955701894152898
SORD	-1.631124656679674	-1.634858793559276	49	50	0.892107892107892	0.4219	0.004582923699594351	0.9288801842394171
HNRNPU	-4.040138111390305	-2.719452146842533	273	393	0.602397602397602	0.1094	-1.2720227994591924	0.8482097883488453
MYBPC1	-0.6328677277986412	-1.2648321785273948	7	16	0.322677322677323	0.8074	0.8584501056669526	0.9930625152490995
IRF9	-1.0404221751382017	-1.271601813261433	16	17	0.784215784215784	0.5556	0.31727292858831463	0.9655127064669594
MDM2	-2.156274839740026	-1.6130910036305748	38	47	0.631368631368631	0.2078	-0.6725389260232862	0.886255170809055
BEX3	-0.873352773337914	-1.2006073946909588	12	13	0.754245754245754	0.6282	0.46774898957443795	0.9818169660866426
PDE1B	-0.8175865939709508	-0.6598318893187431	1	2	0.0792392076079239	0.2883	-0.28760233158506765	0.9008871084387998
U2AF1	-1.162906586275612	-1.8526334319928304	88	88	0.97002997002997	0.7812	0.7938504523928774	0.9913381361698316
SPTBN1	-0.9128647669443294	-1.741041195879735	2	70	0.00860991390086099	0.8608	0.9827154705910153	0.9994030899940309
INSM1	-0.501491256350475	-0.8540508293546248	4	4	0.749250749250749	0.677	0.5783361604254762	0.987837499435897
RELB	-4.68445208581679	-1.7160124828225054	4	64	0.002459975400246	0.0048	-3.5622454335575178	0.7058439317358587
PMP22	-1.1661323084159292	-0.7645436004508563	3	3	0.408591408591409	0.2013	-0.7000981272186503	0.8862228255288949
ANK2	-0.5748964989903518	-1.2199258623690674	1	14	0.021859781402186	0.8336	0.9062970565422767	0.998289926690757
DEFA5	-0.11685204891401098	-0.6598318893187431	2	2	0.874125874125874	0.9093	0.989905616116936	1
DEFA6	-0.7002531086947635	-0.6598318893187431	2	2	0.446553446553447	0.3542	-0.07369185574328474	0.9227632044128173
FLI1	-0.569326088841528	-0.9730256951716026	4	6	0.458541458541459	0.702	0.635615885765163	0.9880986128754164
IFITM2	-0.4697359645684731	-0.7645436004508563	3	3	0.697302697302697	0.6382	0.513944415461415	0.9836418776502035
IL1RL1	-0.5492398129818656	-0.6598318893187431	1	2	0.152847152847153	0.474	0.20162022476249902	0.9445155406879793
DR1	-4.25509341687718	-1.4310251125001274	22	27	0.432567432567433	0.0062	-3.6274910352934726	0.7058439317358587
TFAP4	-1.0816036359191195	-1.2199258623690674	1	14	0.00615993840061599	0.5045	0.19434933322928272	0.9500995949371491
MC1R	-0.5234474082053115	-1.05293547969442	8	8	0.86013986013986	0.7814	0.7967628205469388	0.9913381361698316
EXOSC10	-1.3815922608234337	-1.6482707237268654	40	51	0.662337662337662	0.5692	0.32351915239201845	0.9690503450658546
OTUD4	-2.550626428084602	-1.513468440047629	12	36	0.140859140859141	0.0999	-1.320348826749009	0.8470423887077344
PFKP	-0.5501289835423071	-1.6746331167128103	57	57	0.978021978021978	0.9637	1.3544357351721816	1
XPC	-1.0116656867081675	-1.3105829918693954	5	19	0.132867132867133	0.6016	0.40417047110392706	0.9780608383294682
EWSR1	-3.1798124846582856	-2.2383846981544018	132	186	0.593406593406593	0.148	-1.0018575547361466	0.8688490090177083
CDR2	-1.427029451490411	-1.564949928798936	31	42	0.593406593406593	0.4993	0.17258023994789934	0.9500995949371491
SPIB	-0.22357130594772948	-0.7645436004508563	1	3	0.261738261738262	0.8594	0.9430884951370562	0.9994030899940309
OCRL	-1.3746554876632013	-1.4791567415577298	1	31	0.001389986100139	0.4855	0.1333380910888139	0.945610320760985
ROR2	-0.29602700543018734	-1.182564572890008	9	12	0.704295704295704	0.9608	1.2709632734535812	1
TAGLN	-0.8063825381145983	-1.5481101500881345	22	39	0.47052947052947097	0.8352	0.9255459052632328	0.9984072718493577
MEF2A	-2.4364815787139382	-1.4000959100383406	17	25	0.394605394605395	0.0925	-1.3669668210513892	0.8456487684564876
MEF2B	-1.0361753263936917	-0.8540508293546248	3	4	0.310689310689311	0.2975	-0.2987557008862021	0.9008871084387998
SP2	-2.510617618448588	-0.9120858029201214	5	5	0.314685314685315	0.0209	-2.5466360222290185	0.7533749387492191
GUCY1A1	-0.9449990587393875	-0.6598318893187431	1	2	0.0584594154058459	0.228	-0.5198877776590201	0.8875432946002036
CYP27A1	-1.0656745930572853	-0.9730256951716026	6	6	0.664335664335664	0.3634	-0.1458735910845183	0.9227632044128173
SEMG2	-1.6751333355592926	-1.0884528409990617	8	9	0.505494505494505	0.1668	-0.8597440014909882	0.8779721201433576
COL7A1	-1.710906017412808	-1.05293547969442	6	8	0.332667332667333	0.1471	-0.9901006079228974	0.8676544984906713
SP4	-0.49004092890676654	-1.182564572890008	11	12	0.816183816183816	0.8652	0.9928198756685331	0.9994030899940309
ID3	-0.36578043864374316	-1.018453550896148	6	7	0.744255744255744	0.8792	0.9980244580425713	1
HIST1H1A	-1.0622280598846057	-1.8419284111226943	68	84	0.739260739260739	0.8223	0.8997497784829999	0.9946106333032696
RPL18A	-3.0737220653390604	-1.971668105161802	74	115	0.493506493506494	0.1237	-1.2315741928390862	0.8557873367976554
IRF8	-0.4850472772183519	-0.6598318893187431	1	2	0.17982017982018	0.532	0.3186495266565141	0.9572465813977388
NHLH1	-1.2107005922043	-0.9730256951716026	6	6	0.628371628371628	0.2864	-0.37421374168510674	0.9008871084387998
MAP2K1	-1.1399632371514772	-1.388833637652593	2	23	0.019349806501935	0.568	0.3233840829334433	0.9690503450658546
TEK	-0.7200903841687452	-1.0884528409990617	3	9	0.171828171828172	0.6572	0.5398124116462072	0.9858421329369776
MAP3K10	-0.8099744773966648	-0.8540508293546248	1	4	0.04119958800412	0.4347	0.07230252731395402	0.9353431312239837
FKBP4	-2.08929575290463	-1.6238503903623915	3	48	0.00855991440085599	0.2391	-0.5777964819876603	0.8928213487062509
NUCB1	-0.9450397661252389	-1.333928770978115	1	21	0.00571994280057199	0.6614	0.5281468436182932	0.9864420264364496
RASSF7	-0.4946179167800582	-1.4310251125001274	14	27	0.455544455544456	0.9355	1.202806852296774	1
RPL6	-2.2605693977894483	-2.271288060059748	139	201	0.602397602397602	0.4555	0.011187695609071551	0.9410786001679916
CREB5	-1.310570619649512	-1.6694595487314252	18	55	0.222777222777223	0.619	0.4330062211934772	0.9802917598640835
AKAP12	-1.7229195719474046	-1.390841024037652	19	24	0.566433566433566	0.2743	-0.435311079494921	0.9002067535181966
PAX2	-1.1852600434401461	-1.2199258623690674	1	14	0.004809951900481	0.4371	0.04870713093329792	0.9357728322421824
CFHR3	-0.43163356969288713	-0.6598318893187431	2	2	0.608391608391608	0.5811	0.41602796526976504	0.9739313745286415
DST	-0.9640740899469346	-1.5800901984894173	1	44	0.002609973900261	0.7769	0.7689578909254687	0.9912816642712238
GSTM4	-2.1227190839802117	-1.2199258623690674	12	14	0.507492507492508	0.1032	-1.2684675859199774	0.8482097883488453
HHEX	-0.7892094803702008	-1.05293547969442	3	8	0.180819180819181	0.5874	0.3968494898896835	0.9746273218068634
CREM	-0.4395874819238055	-1.1114550179474953	7	10	0.592407592407592	0.8695	0.9983550903360139	0.9998106768985962
MLLT1	-1.0101674326591292	-1.018453550896148	7	7	0.717282717282717	0.4206	0.012670582727451616	0.9288801842394171
MECOM	-0.47032796065658156	-1.018453550896148	6	7	0.704295704295704	0.8051	0.8381573177577949	0.9929057444177821
CENPC	-1.187709072998477	-1.182564572890008	12	12	0.796203796203796	0.4184	-0.007375288919652314	0.9288575412983366
PTS	-0.5633324687280399	-1.1114550179474953	8	10	0.655344655344655	0.7869	0.8144774197303988	0.9913381361698316
PLAUR	-0.8049884124391129	-1.8419284111226943	74	84	0.834165834165834	0.9233	1.1965962727017145	1
MVK	-0.9707055838339683	-1.05293547969442	8	8	0.756243756243756	0.468	0.12373786547220104	0.9445155406879793
ERCC6	-2.309014787505024	-1.05293547969442	8	8	0.514485514485514	0.0462	-1.8901224522532234	0.8187098187688157
TAP1	-1.6013220089657878	-1.333928770978115	19	21	0.696303696303696	0.2961	-0.3631444779506991	0.9008871084387998
TAP2	-1.462231699797884	-1.1114550179474953	4	10	0.133866133866134	0.2506	-0.5212332299445466	0.8955701894152898
CFHR1	-0.45037563547816506	-0.6598318893187431	2	2	0.595404595404595	0.565	0.38185933726941323	0.9681444875501642
COL10A1	-0.8383449999767398	-0.7645436004508563	3	3	0.525474525474525	0.3522	-0.1286595478642794	0.9227632044128173
CEBPZ	-1.1672496937035421	-1.4475450211235332	21	29	0.571428571428571	0.5805	0.36607622243878185	0.9737875346406918
ZNF85	-0.2765660645957858	-0.6598318893187431	1	2	0.313686313686314	0.743	0.6987312679530526	0.9895049336132941
HSF2	-1.1693524433777172	-1.6693252418177247	48	54	0.801198801198801	0.6941	0.5962892517408033	0.9880986128754164
ARID5A	-0.40552077333503317	-1.2199258623690674	1	14	0.035039649603504	0.9209	1.1442780390002802	1
RELA	-3.837619082081647	-1.9683853269994007	18	111	0.0613493865061349	0.0403	-2.083725001687344	0.796836957983362
UBXN1	-3.7654448200025374	-1.7974414239613268	61	76	0.603396603396603	0.0289	-2.290378271544972	0.7700502299042445
GBE1	-0.7469164432811175	-1.352269026482194	19	22	0.756243756243756	0.7927	0.8057182312225948	0.9913381361698316
FOLH1	-0.7906414087493729	-0.8540508293546248	4	4	0.634365634365634	0.4502	0.1040163525703323	0.940077248392616
EIF4G1	-0.7515954698689717	-1.7078733362694425	61	61	0.972027972027972	0.9068	1.1313337701742907	1
KRT17	-2.053391129313393	-1.4223019580579845	21	26	0.565434565434565	0.1764	-0.8158344479374812	0.8862228255288949
NOTCH2	-0.5079708154279197	-1.513468440047629	36	36	0.968031968031968	0.9504	1.280043758307555	1
TLE1	-2.34845043349879	-1.726255573779638	3	62	0.00530994690053099	0.2033	-0.7364787166282563	0.8862228255288949
TLE2	-2.4808954362789266	-1.1114550179474953	5	10	0.116883116883117	0.0422	-2.0349067922592083	0.8020390786033506
EMX1	-0.2593469078854153	-1.05293547969442	8	8	0.928071928071928	0.9429	1.1941758518753824	1
EMX2	-0.3231547608429613	-0.8540508293546248	1	4	0.148851148851149	0.8281	0.8708780511383306	0.9966402942485953
GLO1	-1.951574280638907	-1.4769036148643104	21	33	0.423576423576424	0.2162	-0.6157475866086657	0.886255170809055
ACVR1	-2.391682147404375	-1.6955821151212314	22	59	0.214785214785215	0.1855	-0.8166925541274412	0.8862228255288949
AKR1C1	-0.7426408234220486	-1.05293547969442	5	8	0.404595404595405	0.6159	0.4669250524132025	0.9796286346105918
SSBP1	-2.25439268472221	-1.6482707237268654	39	51	0.584415584415584	0.1973	-0.7353127092922005	0.8862228255288949
REL	-2.9666707369926457	-2.2330823341200277	10	190	0.0159998400016	0.2015	-0.7857395172871408	0.8862228255288949
CD164	-0.005214144767790134	-0.8540508293546248	4	4	0.997002997002997	0.9999	1.3924255262995302	1
YWHAH	-1.8602781411974258	-1.9683853269994007	30	111	0.181818181818182	0.4862	0.12051229296772592	0.9459107737294941
ICA1	-1.0460249926693033	-1.182564572890008	11	12	0.704295704295704	0.5077	0.1957466871150384	0.9500995949371491
UBE3A	-3.3119594491616793	-1.7078733362694425	40	61	0.437562437562438	0.0536	-1.897729575832943	0.8195191716783378
DNM1	-0.7718949685549275	-1.390841024037652	3	24	0.0595394046059539	0.7942	0.8113564614674567	0.9913381361698316
PTPN12	-1.4798745567205478	-1.6120651773771604	45	45	0.927072927072927	0.4873	0.16093227690834558	0.9462103070378607
CLC	-0.1565786548561577	-0.4795428622692107	1	1	0.697302697302697	0.7312	0.6764214765571428	0.9890879266503729
GAD2	-0.18890637898785625	-0.9730256951716026	6	6	0.93006993006993	0.959	1.2345781018527995	1
PTK2	-1.732229390437199	-1.5176943727136254	24	35	0.496503496503497	0.3228	-0.2700119259140768	0.9128370425716508
LIPE	-1.0790724694455407	-0.6598318893187431	2	2	0.288711288711289	0.1756	-0.7643167828520036	0.8862228255288949
ZNF91	-0.6573709386706633	-0.6598318893187431	1	2	0.116883116883117	0.3881	0.004486554907277927	0.9227632044128173
PRKCZ	-0.4799310647043218	-1.271601813261433	17	17	0.937062937062937	0.9056	1.0864957610952206	1
ZBTB16	-1.6322344017607293	-1.7456643288762095	2	65	0.003609963900361	0.478	0.13312823888173078	0.9445155406879793
SRSF11	-1.958824512194298	-1.7160124828225054	36	64	0.412587412587413	0.3176	-0.2913840800297958	0.9122813611495993
CALD1	-1.5176999685688157	-1.271601813261433	17	17	0.814185814185814	0.3055	-0.33774723019911523	0.9080473072392925
RNASEL	-0.47577105856138124	-0.7645436004508563	1	3	0.126873126873127	0.6332	0.5034233078749164	0.9827796031260588
TNP2	-0.007821217151685234	-0.9730256951716026	6	6	0.997002997002997	0.9999	1.5196925873133493	1
DEUP1	-1.832944007558831	-1.4769036148643104	6	33	0.0619293807061929	0.2579	-0.46185919700577693	0.8955701894152898
ITIH3	-0.9024049187372989	-0.9730256951716026	6	6	0.707292707292707	0.4618	0.11119081282931019	0.9442109631503697
ATP5MC2	-0.7340394660245855	-0.7645436004508563	1	3	0.0657193428065719	0.4228	0.05317850567181676	0.9289545422189084
PTPN11	-1.8788417201101453	-1.4824014267749763	2	32	0.00544994550054499	0.2495	-0.5078027241714933	0.8955701894152898
KDSR	-1.6799439796054225	-1.24298403431473	13	15	0.585414585414585	0.231	-0.6094736340205889	0.8897673561956229
REG3A	-0.32695468083953677	-0.6598318893187431	2	2	0.68631368631368606	0.6877	0.6068678680690531	0.9880986128754164
BTK	-0.35442854782919364	-1.182564572890008	8	12	0.601398601398601	0.9379	1.1872373060195578	1
PPP2R3A	-1.4389218792605385	-0.9120858029201214	5	5	0.515484515484515	0.1716	-0.839307492528547	0.8860733942879105
PPAT	-0.6456069147098628	-1.4475450211235332	6	29	0.142857142857143	0.8863	1.0473612790046405	1
WT1-AS	-1.1996677872865504	-1.0884528409990617	5	9	0.266733266733267	0.3555	-0.16297862948125427	0.9227632044128173
EXOSC9	-5.179159288077687	-1.5457595433430826	15	38	0.111888111888112	0.001	-4.534415140457926	0.5637658456376584
AOX1	-0.5500652933920227	-0.9120858029201214	5	5	0.776223776223776	0.6771	0.576738267824324	0.987837499435897
PSME1	-1.1439571620414133	-1.6482707237268654	2	51	0.00861991380086199	0.7073	0.6118045463437303	0.9880986128754164
RBPJ	-1.434197947309187	-1.9014431110318797	28	94	0.214785214785215	0.658	0.5343889828167849	0.9858421329369776
MEF2C	-0.40265904467975583	-1.0884528409990617	8	9	0.786213786213786	0.8807	1.0049884189301685	1
TYRO3	-0.22738448062445848	-1.24298403431473	9	15	0.594405594405594	0.9827	1.416562678955651	1
CACNG1	-0.44456565419135063	-0.6598318893187431	2	2	0.599400599400599	0.5708	0.39245150419234154	0.9690503450658546
RUNX1T1	-1.8108699032788338	-1.4475450211235332	27	29	0.755244755244755	0.2568	-0.4745159386054822	0.8955701894152898
APLP2	-1.3259250748680365	-0.9730256951716026	3	6	0.14985014985015	0.2351	-0.5556320796318175	0.8908476724737202
SULT2A1	-0.38789552169530334	-0.9730256951716026	3	6	0.377622377622378	0.8437	0.921274204062444	0.9993133808351802
GABPA	-1.6878464610636896	-1.24298403431473	13	15	0.584415584415584	0.2278	-0.6204960495624671	0.8875432946002036
GABPB1	-1.1211816891259265	-1.3105829918693954	3	19	0.0527594724052759	0.5322	0.25609227848563704	0.9572873494963428
RING1	-1.7673649058548109	-1.388833637652593	1	23	7.48999251000749e-4	0.2488	-0.49186639625574397	0.8955701894152898
RAD51	-2.614250101812682	-1.6250721396114973	27	49	0.344655344655345	0.1183	-1.2080009458594463	0.8518422523944789
PAX8	-1.502521181248639	-0.9730256951716026	1	6	0.00530994690053099	0.173	-0.8336786489614133	0.8860883887398184
PRDX1	-2.15156091514365	-1.8191719584126005	54	78	0.549450549450549	0.2976	-0.3852423585491906	0.9008871084387998
C1QBP	-0.9070483277909202	-1.9910020944176234	8	120	0.041259587404126	0.9185	1.2111844240776777	1
CKAP4	-3.279724851705707	-1.6120651773771604	5	45	0.014769852301477	0.048	-2.0302519737393934	0.8195191716783378
CD69	-0.5051837002647863	-0.6598318893187431	1	2	0.170829170829171	0.5159	0.28193884832393745	0.9502050520111149
CXCL9	-1.436723836052422	-1.018453550896148	1	7	0.00530994690053099	0.2133	-0.6395911932357433	0.886255170809055
PDE4B	-0.39447779207852	-0.8540508293546248	3	4	0.557442557442557	0.768	0.753880269222496	0.9912816642712238
ZFP36L1	-0.6267560707215252	-0.9730256951716026	6	6	0.786213786213786	0.6619	0.5451936801703289	0.9864420264364496
DLX2	-1.1643035300466695	-1.018453550896148	4	7	0.247752247752248	0.3349	-0.22302411983064363	0.9179920201974185
BCL2L1	-1.720537588843326	-1.4426629380281555	25	28	0.707292707292707	0.2877	-0.36289137775344527	0.9008871084387998
KLC1	-2.8420467100215148	-1.6120651773771604	36	45	0.577422577422577	0.0838	-1.497411296054542	0.8446420437321347
SOS1	-0.3050970944123875	-1.2648321785273948	16	16	0.957042957042957	0.9681	1.3036883378815722	1
SOS2	-0.20975425240851642	-1.1525232599883395	11	11	0.957042957042957	0.9784	1.347199559968558	1
TNK2	-0.4882757302259547	-1.4310251125001274	2	27	0.043039569604304	0.9381	1.2109533354514173	1
SRSF1	-1.3013875045175511	-1.8191719584126005	14	78	0.111888111888112	0.6884	0.6001177241277463	0.9880986128754164
ARHGAP1	-0.42431498634599235	-1.388833637652593	17	23	0.684315684315684	0.9485	1.2533028391360996	1
FOXM1	-1.139762800330984	-1.5457595433430826	19	38	0.371628371628372	0.6543	0.5066763658907932	0.9858421329369776
RGS1	-0.45803095071155114	-0.8540508293546248	4	4	0.768231768231768	0.7098	0.6496281298363793	0.9880986128754164
TLE5	-1.2514437373731098	-2.06558832474473	3	138	0.00623993760062399	0.8155	0.9023560586408862	0.993247603043075
SRSF4	-1.8153139603537571	-1.390841024037652	24	24	0.84015984015984	0.2358	-0.5564279092618736	0.8913289028240033
PCDH1	-0.9700473924181655	-1.0884528409990617	9	9	0.78021978021978	0.4879	0.17351586614036327	0.9466507088395
PPP3CA	-0.6292627572255493	-1.4769036148643104	33	33	0.957042957042957	0.9004	1.0995682902591948	1
DHX9	-1.8315330622165202	-2.0367995971486637	93	133	0.604395604395604	0.5272	0.2298465907259691	0.9556592276191725
DDR1	-1.5641782939687374	-1.1114550179474953	2	10	0.026419735802642	0.2104	-0.6727197890887031	0.886255170809055
GOLGA2	-1.8437134602315286	-2.520093375872935	40	301	0.0930090699093009	0.727	0.6715694816639916	0.9890879266503729
LGALS3BP	-2.5358875862738466	-1.8555435758864325	41	87	0.323676323676324	0.201	-0.7879595752945525	0.8862228255288949
EHHADH	-0.727595505620148	-1.352269026482194	6	22	0.178821178821179	0.8057	0.8314342059285085	0.9930625152490995
DMTN	-0.5301706195457642	-1.2199258623690674	1	14	0.024659753402466	0.8572	0.9691390528811243	0.9994030899940309
PDE4D	-0.8378190304504741	-1.182564572890008	10	12	0.646353646353646	0.6435	0.4942361601019672	0.9840396353461491
CD300C	-0.6524596411997717	-0.9730256951716026	3	6	0.281718281718282	0.6429	0.5047239906767503	0.9840396353461491
CD47	-0.32845665870160196	-1.05293547969442	2	8	0.190809190809191	0.9086	1.0901809123241641	1
PPID	-1.3799217964183683	-1.333928770978115	3	21	0.037269627303727	0.3974	-0.062462735926194335	0.9240240843253278
ITK	-1.4328596060751437	-1.0884528409990617	1	9	0.004169958300417	0.2504	-0.5047068261047812	0.8955701894152898
SSRP1	-0.9576045178491023	-1.6693252418177247	5	54	0.047159528404716	0.8073	0.8488290148340859	0.9930625152490995
RBL2	-0.37085665024918496	-1.2006073946909588	1	13	0.041769582304177	0.9344	1.185972777730695	1
ZNF844	-0.9574847540180432	-0.9120858029201214	1	5	0.02309976900231	0.3813	-0.07232549462843171	0.9227632044128173
MZT1	-0.8830678439390054	-1.4426629380281555	9	28	0.215784215784216	0.7556	0.7308051816973935	0.9907856966241361
VAC14	-1.6095684992001276	-1.6727318809418674	32	53	0.45954045954046	0.4516	0.07613797639278425	0.940077248392616
DMPK	-0.7216059869347564	-1.182564572890008	9	12	0.582417582417582	0.722	0.6608421964687613	0.9890879266503729
DMWD	-1.3752555389481687	-1.567336935446699	28	41	0.537462537462537	0.5251	0.24062387321656553	0.9540342256766733
RBBP4	-0.5071321800878366	-1.6694595487314252	22	55	0.35964035964036	0.9713	1.4023697609553327	1
NCBP1	-1.9680803706924015	-1.726255573779638	35	62	0.411588411588412	0.317	-0.2862428277848383	0.9122813611495993
EP300	-0.9651134684520613	-1.8156840831896217	73	80	0.859140859140859	0.8621	0.9924599454338559	0.9994030899940309
AHNAK	-2.227922668625708	-1.5800901984894173	2	44	0.00259299740700259	0.1792	-0.8086734794771753	0.8862228255288949
ZNF415	-0.2939299387309487	-0.7645436004508563	2	3	0.505494505494505	0.7923	0.8204307956843101	0.9913381361698316
GOLGA8DP	-0.6425079117908993	-1.352269026482194	1	22	0.011679883201168	0.8558	0.9446849419484401	0.9994030899940309
IFFO1	-1.0346416362319397	-1.271601813261433	7	17	0.241758241758242	0.562	0.32520619002300377	0.9665294281199508
C17orf67	-0.7135922154855023	-0.7645436004508563	2	3	0.281718281718282	0.438	0.08882463198278778	0.9357728322421824
TMEM62	-1.1440212809752799	-1.0884528409990617	9	9	0.746253746253746	0.3858	-0.08143211404629525	0.9227632044128173
INCA1	-0.5950072455643984	-1.4310251125001274	15	27	0.473526473526474	0.8941	1.0738576375628721	1
C19orf57	-1.530748590079046	-1.388833637652593	3	23	0.029579704202958	0.3502	-0.18440536380607475	0.9227632044128173
SCRN3	-0.3317170686633911	-0.7645436004508563	3	3	0.775224775224775	0.7588	0.7545556892035482	0.9910230777967178
CGNL1	-0.6346606125283942	-0.9730256951716026	4	6	0.435564435564436	0.6552	0.5327481581451404	0.9858421329369776
GALNT2	-0.6468263799379318	-1.2199258623690674	12	14	0.729270729270729	0.79	0.8052321390650963	0.9913381361698316
AP1B1	-0.8510689235734055	-1.5176943727136254	1	35	0.004329956700433	0.7985	0.8390090498774024	0.9913381361698316
DBP	-1.1650247049743316	-1.0884528409990617	6	9	0.368631368631369	0.373	-0.11221133367501727	0.9227632044128173
