Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top.0.1.pvalue	Best.SNP	SNP.pvalue
3	ZIC4	1	1000	147053834	147174596	0.422886982778998	0.508491508491508	0.508491508491508	rs905575	0.5155
3	AGTR1	3	1000	148365657	148510790	1.12341012136611	0.775224775224775	0.653346653346653	rs16860760	0.2977
3	CPB1	11	1000	148495587	148627972	12.351640464548	0.325674325674326	0.567432567432567	rs11919702	0.1746
3	CPA3	9	1000	148533042	148664872	10.8851555524953	0.260739260739261	0.569430569430569	rs11919702	0.1746
3	GYG1	5	1e+05	148659194	148795456	8.18793941266457	0.165068349316507	0.0684593154068459	rs11713360	0.0167200000000001
3	HLTF	3	1e+05	148697903	148854341	6.26101778060611	0.105008949910501	0.0478495215047849	rs11713360	0.0167200000000001
3	HLTF-AS1	5	1000	148754118	148870610	5.48274654834983	0.322677322677323	0.171828171828172	rs6440588	0.0549400000000001
3	HPS3	21	1000	148797370	148941305	19.2406009730118	0.464535464535465	0.524475524475524	rs6440588	0.0549400000000001
3	CP	26	1000	148830196	148989832	21.163511696911	0.554445554445554	0.588411588411588	rs6440588	0.0549400000000001
3	TM4SF18	7	1000	148986284	149101548	2.94215308152091	0.867132867132867	0.94005994005994	rs2082147	0.3448
3	TM4SF1	4	1000	149036804	149145568	1.12488866467799	0.887112887112887	0.925074925074925	rs9869932	0.4748
3	TM4SF1-AS1	2	1000	149045564	149154370	0.669868589342434	0.713286713286713	0.724275724275724	rs9869932	0.4748
3	TM4SF4	15	1000	149142367	149271181	15.1802741720203	0.3996003996004	0.387612387612388	rs6440614	0.05082
3	WWTR1	24	1000	149185021	149471060	15.7759386761342	0.777222777222777	0.85014985014985	rs6805577	0.0762700000000004
3	WWTR1-AS1	6	1000	149325996	149429149	3.18945896288193	0.707292707292707	0.722277722277722	rs9847989	0.2426
3	COMMD2	4	1000	149406256	149520286	1.23401380989758	0.828171828171828	0.735264735264735	rs7630033	0.3183
3	ANKUB1	5	1000	149428889	149560610	1.29971624561906	0.905094905094905	0.815184815184815	rs7630033	0.3183
3	RNF13	9	1000	149480474	149729925	2.59817862596342	0.923076923076923	0.903096903096903	rs7630033	0.3183
3	PFN2	8	1000	149632690	149738741	1.90269247564504	0.936063936063936	0.968031968031968	rs9811497	0.477
3	LOC646903	8	1000	149639065	149741029	1.90269247564504	0.935064935064935	0.971028971028971	rs9811497	0.477
3	LINC01213	3	1000	149906305	150007992	1.44551454220603	0.563436563436563	0.37962037962038	rs6790177	0.2385
3	LINC01214	7	1000	149933193	150091534	1.74585483167283	0.886113886113886	0.661338661338661	rs6790177	0.2385
3	TSC22D2	1	1000	150076787	150227615	0.00235441268906599	0.966033966033966	0.966033966033966	rs6767138	0.9613
3	SERP1	9	1000	150209779	150314428	1.24704000446679	0.971028971028971	0.954045954045954	rs13072593	0.4558
3	EIF2A	12	1000	150214573	150353803	3.46927013812986	0.862137862137862	0.771228771228771	rs2204113	0.208
3	SELT	10	1000	150271065	150398234	5.63147224137709	0.692307692307692	0.597402597402597	rs6765721	0.146900000000001
3	ERICH6	5	1000	150327674	150471742	5.12251093350162	0.386613386613387	0.525474525474525	rs6765721	0.146900000000001
3	SIAH2	3	1000	150408909	150531263	3.07952428081069	0.324675324675325	0.334665334665335	rs6795266	0.1498
3	CLRN1	16	1e+05	150593949	150740786	40.6823184818102	0.028109718902811	0.046009539904601	rs9871181	0.00759500000000002
3	CLRN1-AS1	10	1e+05	150640464	150847617	35.69313796087	0.020969790302097	0.025489745102549	rs9871181	0.00759500000000002
3	MED12L	12	1000	150754675	151204465	26.6610698913722	0.0719280719280719	0.200799200799201	rs12492699	0.0332899999999999
3	GPR171	1	1000	150865618	150970988	0.160496295670035	0.685314685314685	0.685314685314685	rs6775269	0.6887
3	P2RY14	5	1000	150879904	151046230	10.2322725012718	0.112887112887113	0.136863136863137	rs12492699	0.0332899999999999
3	GPR87	8	1000	150961875	151084636	20.8120630524707	0.051948051948052	0.104895104895105	rs12492699	0.0332899999999999
3	P2RY13	8	1000	150994095	151097337	20.8120630524707	0.0629370629370629	0.134865134865135	rs12492699	0.0332899999999999
3	P2RY12	9	1000	151004630	151152600	21.9442938759854	0.0729270729270729	0.163836163836164	rs12492699	0.0332899999999999
3	IGSF10	3	1000	151103777	151226497	5.68851054323146	0.13986013986014	0.157842157842158	rs11712810	0.05208
3	MIR5186	6	1000	151233663	151333783	1.80128886708599	0.823176823176823	0.69030969030969	rs7635131	0.2683
3	MIR548H2	33	1000	151297319	151592394	29.501959255877	0.495504495504495	0.222777222777223	rs1915717	0.00938399999999996
3	AADACL2	8	1000	151401703	151525556	1.88845045787322	0.928071928071928	0.925074925074925	rs6787192	0.4008
3	AADACL2-AS1	22	1000	151418966	151695963	15.2909871239243	0.699300699300699	0.752247752247752	rs1520214	0.131700000000001
3	AADACP1	12	1000	151438243	151552682	5.86555394243855	0.772227772227772	0.655344655344655	rs2271942	0.1687
3	AADAC	16	1000	151481860	151596276	12.2940007602573	0.56043956043956	0.647352647352647	rs1520214	0.131700000000001
3	SUCNR1	8	1000	151541430	151649876	9.07336776354789	0.325674325674326	0.565434565434565	rs1520214	0.131700000000001
3	MBNL1-AS1	3	1000	151930404	152037415	1.06107366917368	0.746253746253746	0.672327672327672	rs13081979	0.3418
3	MBNL1	15	1000	151935828	152233569	9.976735364653	0.68031968031968	0.378621378621379	rs1434794	0.0367399999999999
3	TMEM14E	3	1000	152007486	152108779	0.0214395349981369	0.998001998001998	0.998001998001998	rs2055355	0.9104
3	P2RY1	3	1000	152502735	152605843	3.14743387891072	0.36963036963037	0.273726273726274	rs6772195	0.1061
3	RAP2B	7	1000	152830000	152938413	5.03906050464601	0.569430569430569	0.759240759240759	rs6800715	0.2366
3	C3orf79	1	1000	153152283	153270486	0.0319670470123045	0.852147852147852	0.852147852147852	rs17735715	0.8581
3	ARHGEF26-AS1	15	1000	153692189	153888999	7.54441216172493	0.672327672327672	0.645354645354645	rs184824	0.163
3	ARHGEF26	12	1000	153788791	154025616	8.44145412321211	0.525474525474525	0.49050949050949	rs184824	0.163
3	DHX36	4	1000	153943456	154092286	5.22528850363059	0.256743256743257	0.318681318681319	rs13095755	0.2089
3	GPR149	5	1000	154005460	154197504	4.81616744709642	0.370629370629371	0.56043956043956	rs11710348	0.2234
3	MME	15	1000	154747435	154951518	21.0157065848289	0.215784215784216	0.417582417582418	rs1816558	0.0532700000000001
3	LOC100507537	6	1000	154958020	155061489	5.82595571258066	0.455544455544456	0.555444555444555	rs6440972	0.1227
3	PLCH1	6	1000	155147670	155471997	3.38504013552621	0.648351648351648	0.598401598401598	rs12628990	0.185
3	C3orf33	13	1000	155430400	155574055	3.39158825166182	0.905094905094905	0.895104895104895	rs168586	0.3684
3	SLC33A1	17	1000	155494300	155622248	4.61339279199116	0.929070929070929	0.955044955044955	rs168586	0.3684
3	GMPS	21	1000	155538324	155705520	2.92011625805135	0.992007992007992	0.984015984015984	rs6441025	0.4058
3	KCNAB1	312	1000	155788336	156306927	357.56912211028	0.283716283716284	0.216783216783217	rs9876870	0.00426199999999996
3	KCNAB1-AS2	67	1000	155883348	155995672	72.3294849331366	0.332667332667333	0.23976023976024	rs4680241	0.00721099999999998
3	KCNAB1-AS1	93	1000	156108945	156214694	117.944591715732	0.243756243756244	0.127872127872128	rs9876870	0.00426199999999996
3	SSR3	114	1000	156207928	156322973	87.293425513992	0.617382617382617	0.525474525474525	rs756335	0.02707
3	TIPARP-AS1	121	1000	156340959	156443502	149.936341324392	0.270729270729271	0.113886113886114	rs115265136	0.004258
3	TIPARP	151	1e+05	156342204	156474557	191.862173234623	0.240557594424056	0.100108998910011	rs115265136	0.004258
3	LINC00886	191	1000	156415131	156584851	236.606597178072	0.236763236763237	0.172827172827173	rs115265136	0.004258
3	PA2G4P4	124	1000	156477059	156579810	132.68754116101	0.324675324675325	0.222777222777223	rs78452051	0.0194
3	LEKR1	275	1000	156494095	156813918	227.489047804008	0.500499500499501	0.418581418581419	rs17442066	0.00510700000000001
3	LINC00880	36	1000	156749455	156890791	22.4848204883125	0.711288711288711	0.653346653346653	rs9840556	0.0577099999999997
3	LINC00881	28	1000	156757669	156868924	18.5182156576569	0.651348651348651	0.536463536463537	rs9840556	0.0577099999999997
3	CCNL1	8	1000	156815585	156928482	5.74264312680466	0.519480519480519	0.748251748251748	rs2086667	0.2839
3	VEPH1	7	1000	156927531	157271415	11.3003312160677	0.184815184815185	0.103896103896104	rs9289983	0.0245199999999999
3	PTX3	2	1e+05	157104579	157211417	7.01853055575947	0.030709692903071	0.048319516804832	rs9289983	0.0245199999999999
3	C3orf55	4	1000	157211132	157369021	4.5841556482151	0.32967032967033	0.365634365634366	rs1392188	0.125699999999998
3	SHOX2	4	1000	157763799	157873952	2.38418103483976	0.484515484515485	0.431568431568432	rs6803630	0.2633
3	RSRC1	20	1000	157777840	158312624	12.0820863050936	0.604395604395604	0.724275724275724	rs1729998	0.2497
3	LOC100996447	5	1000	158213008	158338855	3.69345563812619	0.467532467532468	0.230769230769231	rs6804230	0.0907200000000002
3	MLF1	6	1000	158238952	158374249	3.71459498030022	0.532467532467532	0.267732267732268	rs6804230	0.0907200000000002
3	GFM1	4	1000	158312316	158460360	6.76776263038973	0.180819180819181	0.222777222777223	rs17699324	0.0713400000000002
3	LXN	2	1000	158334202	158440482	3.27305579782695	0.195804195804196	0.138861138861139	rs17699324	0.0713400000000002
3	RARRES1	3	1000	158364896	158500275	4.41129348381819	0.212787212787213	0.191808191808192	rs17699324	0.0713400000000002
3	MFSD1	4	1e+05	158469714	158597508	11.8889637382302	0.029819701802982	0.004939950600494	rs9861622	0.001284
3	IQCJ	11	1000	158737040	159034096	11.7220451227309	0.33966033966034	0.304695304695305	rs720397	0.0759500000000003
3	IQCJ-SCHIP1	36	1000	158737040	159665155	35.4860894929059	0.427572427572428	0.371628371628372	rs9881603	0.0175700000000001
3	SCHIP1	27	1000	158941035	159665155	26.9246209371762	0.402597402597403	0.264735264735265	rs9881603	0.0175700000000001
3	MIR3919	2	1000	158950434	159050523	3.16057656700112	0.17982017982018	0.112887112887113	rs720397	0.0759500000000003
3	IL12A-AS1	25	1000	159581189	159974879	23.5207247106434	0.464535464535465	0.551448551448551	rs7631387	0.0397600000000002
3	IL12A	12	1000	159656622	159763806	9.56028216260101	0.549450549450549	0.799200799200799	rs582537	0.1995
3	LINC01100	12	1000	159688435	159799210	8.52866509560834	0.557442557442557	0.777222777222777	rs582537	0.1995
3	C3orf80	4	1000	159893422	159996000	1.57868750301303	0.763236763236763	0.87012987012987	rs6797926	0.4452
3	IFT80	10	1000	159924773	160167320	9.02680493889786	0.38961038961039	0.446553446553447	rs4680580	0.155500000000001
3	SMC4	6	1000	160067091	160202749	4.62005532116493	0.450549450549451	0.36963036963037	rs4680580	0.155500000000001
3	MIR15B	4	1000	160072375	160172473	2.6422937927155	0.512487512487512	0.315684315684316	rs4680580	0.155500000000001
3	MIR16-2	4	1000	160072532	160172613	2.6422937927155	0.525474525474525	0.364635364635365	rs4680580	0.155500000000001
3	TRIM59	8	1000	160103290	160217626	6.86471886913435	0.465534465534466	0.501498501498502	rs4680580	0.155500000000001
3	KPNA4	9	1000	160162782	160333376	9.27607814908001	0.355644355644356	0.566433566433566	rs1920664	0.1395
3	SCARNA7	4	1000	160182694	160283024	4.35741892846379	0.333666333666334	0.484515484515485	rs9819482	0.1764
3	ARL14	2	1000	160344947	160446235	0.204513396751469	0.907092907092907	0.899100899100899	rs4679909	0.6781
3	PPM1L	15	1000	160423995	160838817	21.1858947120251	0.212787212787213	0.273726273726274	rs1374795	0.06297
3	B3GALNT1	1	1000	160751670	160873160	1.1012132535018	0.296703296703297	0.296703296703297	rs2231252	0.294000000000001
3	NMD3	4	1000	160889098	161019795	0.931509742820203	0.808191808191808	0.747252747252747	rs10936224	0.4244
3	SPTSSB	8	1000	161012579	161139871	0.482318276595049	0.981018981018981	0.983016983016983	rs336592	0.7101
3	LOC101243545	2	1000	161094214	161216030	0.0600560881434331	0.87012987012987	0.82017982017982	rs336558	0.8124
3	OTOL1	2	1000	161164595	161271730	0.529006671341257	0.61038961038961	0.57042957042957	rs2221517	0.5764
3	LINC01192	3	1e+05	162845030	163071089	12.5779590601493	0.035959640403596	0.0479295207047929	rs843044	0.0305700000000001
3	SI	4	1000	164646685	164846283	1.23405027283196	0.729270729270729	0.593406593406593	rs9290264	0.3061
3	SLITRK3	1	1000	164854507	164964469	2.20459531184695	0.150849150849151	0.150849150849151	rs2033860	0.137599999999999
3	BCHE	3	1000	165440691	165605253	5.51854796509921	0.140859140859141	0.125874125874126	rs6805567	0.0449499999999999
3	ZBBX	15	1000	166908076	167148085	13.9375718936682	0.401598401598402	0.351648351648352	rs13068470	0.0622199999999999
3	SERPINI2	8	1000	167109576	167241920	21.2796994950233	0.0719280719280719	0.100899100899101	rs10936539	0.0325600000000001
3	WDR49	9	1000	167146472	167421289	19.7342757929744	0.0869130869130869	0.106893106893107	rs10936539	0.0325600000000001
3	PDCD10	4	1000	167351694	167502651	6.21356413141453	0.21978021978022	0.266733266733267	rs6769769	0.148699999999999
3	SERPINI1	9	1000	167403431	167593357	6.48377629374335	0.562437562437562	0.591408591408591	rs6769769	0.148699999999999
3	LOC646168	19	1000	167563735	167691797	9.70582434464312	0.757242757242757	0.585414585414585	rs12054210	0.0484299999999998
3	GOLIM4	8	1000	167677653	167863417	6.79146606879832	0.518481518481518	0.371628371628372	rs5023603	0.0700399999999999
3	EGFEM1P	46	1000	167917309	168598374	10.7163151349331	0.992007992007992	0.917082917082917	rs9874286	0.1495
3	LOC100507661	5	1e+05	168569732	168689781	6.96173647553871	0.228727712722873	0.0696093039069609	rs16852789	0.0171900000000001
3	MECOM	51	1000	168751286	169431563	60.3127318029256	0.23976023976024	0.351648351648352	rs6779739	0.00825799999999998
3	TERC	7	1000	169432397	169532848	6.61546872992346	0.411588411588412	0.196803196803197	rs2068178	0.04706
3	ACTRT3	7	1000	169434710	169537683	6.61546872992346	0.447552447552448	0.193806193806194	rs2068178	0.04706
3	MYNN	7	1000	169440852	169557504	6.61546872992346	0.373626373626374	0.151848151848152	rs2068178	0.04706
3	LRRC34	10	1000	169461215	169580574	10.07870277175	0.350649350649351	0.258741258741259	rs2068178	0.04706
3	LRRIQ4	8	1000	169489709	169605560	5.63774031850371	0.542457542457542	0.734265734265734	rs13434268	0.232
3	LRRC31	7	1000	169507028	169637723	7.93338292979561	0.308691308691309	0.403596403596404	rs4955686	0.0974599999999995
3	SAMD7	7	1000	169579481	169706948	11.2557724351539	0.163836163836164	0.424575424575425	rs6787179	0.0902500000000006
3	LOC100128164	20	1000	169611771	169734522	18.4607646127522	0.447552447552448	0.526473526473527	rs6787179	0.0902500000000006
3	SEC62	30	1000	169634579	169766161	18.3308844485984	0.739260739260739	0.634365634365634	rs6787179	0.0902500000000006
3	GPR160	76	1000	169705734	169853183	42.1444206654685	0.77022977022977	0.808191808191808	rs114904945	0.111400000000001
3	PHC3	90	1000	169755367	169949537	50.2179120773579	0.673326673326673	0.752247752247752	rs114904945	0.111400000000001
3	PRKCI	68	1000	169890219	170073770	38.652102008153	0.747252747252747	0.724275724275724	rs2650231	0.04114
3	SKIL	91	1000	170025472	170164637	64.6962695296414	0.594405594405594	0.446553446553447	rs1035298	0.0264
3	CLDN11	79	1000	170086652	170202479	75.9137129572923	0.410589410589411	0.361638361638362	rs1035298	0.0264
3	MIR6828	69	1000	170090890	170190950	69.8373814147133	0.358641358641359	0.303696303696304	rs1035298	0.0264
3	SLC7A14	87	1000	170127341	170353863	86.5365877602696	0.411588411588412	0.425574425574426	rs1035298	0.0264
3	RPL22L1	2	1000	170532664	170638045	0.532430988343787	0.759240759240759	0.732267732267732	rs10936656	0.4876
3	EIF5A2	2	1000	170556203	170676426	0.532430988343787	0.738261738261738	0.714285714285714	rs10936656	0.4876
3	SLC2A2	1	1000	170664136	170794768	0.125636381473586	0.712287712287712	0.712287712287712	rs11709140	0.723
3	TNIK	25	1000	170730291	171228197	25.4317382620788	0.383616383616384	0.603396603396603	rs9879114	0.08292
3	MIR569	3	1000	170774452	170874548	3.11231078879268	0.36963036963037	0.528471528471528	rs6444967	0.224600000000001
3	PLD1	36	1000	171268194	171578284	21.6674714995699	0.703296703296703	0.74025974025974	rs83615	0.0921800000000004
3	TMEM212	16	1000	171511138	171627108	12.1444532111417	0.546453546453546	0.748251748251748	rs3850184	0.172999999999999
3	FNDC3B	31	1000	171707417	172168492	41.1383673855039	0.174825174825175	0.163836163836164	rs522101	0.00777199999999999
3	GHSR	18	1e+05	172111080	172216246	63.5076568512607	0.00967990320096799	0.023239767602324	rs2100143	0.00355099999999999
3	TNFSF10	26	1e+05	172173297	172291297	52.1207174530029	0.0574994250057499	0.036879631203688	rs2100143	0.00355099999999999
3	NCEH1	6	1000	172298434	172479008	10.421709661622	0.131868131868132	0.267732267732268	rs492748	0.0641599999999998
3	ECT2	8	1e+05	172418474	172589264	6.18908487189705	0.452245477545225	0.0795692043079569	rs13066810	0.01921
3	SPATA16	24	1000	172557146	172909058	17.2486590403452	0.617382617382617	0.280719280719281	rs13066810	0.01921
3	NLGN1	70	1000	173066237	174051139	63.0574675620678	0.544455544455544	0.832167832167832	rs6445164	0.0467300000000001
3	NAALADL2	51	1000	174527110	175573428	29.9867286452182	0.955044955044955	0.987012987012987	rs11706137	0.140699999999999
3	NAALADL2-AS3	5	1000	174747101	174883032	2.23790077864485	0.786213786213786	0.822177822177822	rs1461266	0.3066
3	MIR4789	9	1000	175037328	175137410	2.33168638360747	0.933066933066933	0.827172827172827	rs2161044	0.2439
3	MIR548AY	8	1000	175082985	175203256	0.937004714343097	0.987012987012987	0.99000999000999	rs1073231	0.5713
3	LINC01208	12	1000	176271935	176403320	10.8909018377257	0.451548451548452	0.158841158841159	rs2862579	0.01345
3	LINC01209	24	1000	176481943	176584789	11.2059327214094	0.812187812187812	0.876123876123876	rs6767665	0.2186
3	TBL1XR1	11	1000	176688541	176965048	9.83832328435279	0.467532467532468	0.587412587412587	rs4857827	0.1521
3	LINC00501	4	1000	176962229	177091223	1.76277321670697	0.731268731268731	0.797202797202797	rs6789563	0.3707
3	LINC00578	62	1000	177109708	177520492	42.6376191528403	0.72027972027972	0.916083916083916	rs2863060	0.1531
3	LOC102724550	17	1000	177484652	177667012	9.7011122538419	0.704295704295704	0.715284715284715	rs2863060	0.1531
3	LINC01014	5	1000	178086988	178225093	4.79309065551589	0.396603396603397	0.242757242757243	rs11923056	0.0632999999999997
3	KCNMB2	20	1e+05	178204085	178612217	34.2894565703252	0.106028939710603	0.038839611603884	rs9861190	0.002695
3	ZMAT3	2	1000	178685010	178839656	0.89723181986885	0.63036963036963	0.582417582417582	rs6791364	0.3599
3	PIK3CA	21	1000	178816310	179002497	12.7847920169058	0.717282717282717	0.677322677322677	rs79617221	0.05007
3	KCNMB3	12	1000	178907536	179034838	5.90590156044911	0.824175824175824	0.642357642357642	rs79617221	0.05007
3	ZNF639	5	1000	178991550	179103320	0.288008684688597	0.993006993006993	0.995004995004995	rs7618774	0.7245
3	MFN1	4	1000	179015479	179161008	0.416525250261184	0.966033966033966	0.958041958041958	rs2287310	0.6327
3	GNB4	2	1000	179063875	179219371	0.32969624802019	0.844155844155844	0.856143856143856	rs2287310	0.6327
3	ACTL6A	2	1000	179230707	179356193	5.21891435756749	0.0829170829170829	0.166833166833167	rs4147788	0.0975999999999999
3	MRPL47	2	1000	179256254	179372434	5.21891435756749	0.0689310689310689	0.155844155844156	rs4147788	0.0975999999999999
3	NDUFB5	2	1000	179272574	179392288	5.21891435756749	0.0749250749250749	0.180819180819181	rs4147788	0.0975999999999999
3	USP13	10	1000	179320932	179557189	11.6835350027796	0.274725274725275	0.43956043956044	rs4147788	0.0975999999999999
3	PEX5L	8	1000	179462746	179804841	5.37378234329646	0.628371628371628	0.633366633366633	rs13064352	0.174
3	LOC101928790	2	1000	179565981	179689687	0.559095334210102	0.709290709290709	0.66033966033966	rs17692126	0.456
3	TTC14	3	1000	180269917	180386135	0.80728825493665	0.681318681318681	0.733266733266733	rs11923577	0.5333
3	CCDC39	4	1000	180281795	180447283	0.854493356461224	0.846153846153846	0.88011988011988	rs11923577	0.5333
3	LOC101928882	12	1000	180375377	180637966	9.2163894171251	0.533466533466533	0.260739260739261	rs12635682	0.0199100000000001
3	FXR1	2	1000	180580233	180750539	2.61602989963598	0.256743256743257	0.415584415584416	rs10470517	0.232600000000001
3	DNAJC19	2	1000	180651497	180757562	2.61602989963598	0.283716283716284	0.413586413586414	rs10470517	0.232600000000001
3	SOX2-OT	32	1000	180724467	181510013	22.3929858081067	0.697302697302697	0.897102897102897	rs1805645	0.157200000000001
3	SOX2	32	1000	180724467	181510013	22.3929858081067	0.709290709290709	0.888111888111888	rs1805645	0.157200000000001
3	LINC01206	1	1000	181620151	181778464	2.58618065940691	0.10989010989011	0.10989010989011	rs10513783	0.1078
3	FLJ46066	1	1000	182114757	182254150	1.51156786425068	0.247752247752248	0.247752247752248	rs6773839	0.2189
3	ATP11B	13	1e+05	182461290	182689421	48.372188403727	0.00617993820061799	0.038029619703803	rs9814216	0.00733900000000002
3	DCUN1D1	12	1e+05	182610558	182748326	24.0320310991789	0.0900590994090059	0.040359596404036	rs9814216	0.00733900000000002
3	MCCC1	18	1000	182683005	182867365	9.82247035530802	0.602397602397602	0.842157842157842	rs3772715	0.291999999999999
3	LAMP3	13	1000	182790002	182930667	8.00627484476668	0.633366633366633	0.704295704295704	rs472795	0.1766
3	MCF2L2	15	1000	182845791	183196057	15.9144124673967	0.34965034965035	0.398601398601399	rs10937123	0.0666599999999999
3	B3GNT5	1	1000	182921031	183041179	2.33987095107238	0.127872127872128	0.127872127872128	rs11924380	0.126099999999999
3	LINC00888	5	1000	183115395	183223800	7.34698158686579	0.202797202797203	0.380619380619381	rs1553693	0.1177
3	KLHL6	10	1000	183155318	183323499	9.46853486710657	0.408591408591409	0.453546453546454	rs1553693	0.1177
3	KLHL24	5	1000	183303410	183452304	3.68386649793303	0.463536463536464	0.593406593406593	rs9876259	0.2862
3	YEATS2	8	1000	183365605	183580413	4.95185585400009	0.638361638361638	0.841158841158841	rs9876259	0.2862
3	MAP6D1	4	1000	183483663	183593393	2.70268274234454	0.546453546453546	0.562437562437562	rs953419	0.231
3	PARL	7	1000	183497172	183652693	9.48970700606372	0.22977022977023	0.225774225774226	rs872013	0.0509800000000002
3	ABCC5	6	1000	183587723	183785727	9.85657515420486	0.184815184815185	0.162837162837163	rs872013	0.0509800000000002
3	ABCC5-AS1	3	1000	183674125	183779207	3.06955089048568	0.321678321678322	0.176823176823177	rs12634398	0.0859399999999998
3	HTR3D	7	1e+05	183699331	183807157	15.9801771765697	0.0774792252077479	0.104118958810412	rs9874060	0.0241799999999999
3	HTR3C	5	1e+05	183720834	183828461	13.0302895447182	0.0644593554064459	0.0780392196078039	rs9874060	0.0241799999999999
3	HTR3E	5	1e+05	183764851	183874783	13.1249492558299	0.0659393406065939	0.0754692453075469	rs9874060	0.0241799999999999
3	EIF2B5	3	1000	183802809	183913099	0.905390934074752	0.844155844155844	0.812187812187812	rs2231223	0.4203
3	DVL3	4	1000	183823283	183941314	1.13448012978772	0.889110889110889	0.874125874125874	rs2231223	0.4203
3	AP2M1	5	1000	183842633	183951879	1.77894114613845	0.88011988011988	0.934065934065934	rs2231223	0.4203
3	ABCF3	4	1000	183853862	183961795	1.56461817639258	0.808191808191808	0.89010989010989	rs2231223	0.4203
3	VWA5B2	6	1000	183898316	184010117	3.67381041342462	0.684315684315684	0.638361638361638	rs843354	0.1729
3	MIR1224	5	1000	183909192	184009277	3.02433417438567	0.667332667332667	0.581418581418581	rs843354	0.1729
3	ALG3	8	1000	183910116	184017313	3.48937859444923	0.816183816183816	0.671328671328671	rs843354	0.1729
3	ECE2	12	1000	183917444	184060819	4.32188772205277	0.874125874125874	0.833166833166833	rs843354	0.1729
3	CAMK2N2	8	1000	183927002	184029251	3.48937859444923	0.822177822177822	0.692307692307692	rs843354	0.1729
3	PSMD2	14	1000	183966885	184076842	8.53877554185112	0.719280719280719	0.531468531468531	rs9869577	0.102
3	EIF4G1	15	1000	183982282	184103146	8.53974976758172	0.785214785214785	0.612387612387612	rs9869577	0.102
3	SNORD66	14	1000	183993483	184093559	8.53877554185112	0.722277722277722	0.551448551448551	rs9869577	0.102
3	FAM131A	13	1000	184003716	184114063	8.24658353813427	0.739260739260739	0.557442557442557	rs9869577	0.102
3	CLCN2	10	1000	184013972	184129439	6.26293350643747	0.705294705294705	0.45954045954046	rs9869577	0.102
3	POLR2H	10	1000	184029501	184136383	6.10599175709672	0.73026973026973	0.478521478521479	rs9869577	0.102
3	THPO	10	1000	184039722	184147476	10.7133310929486	0.358641358641359	0.263736263736264	rs12493455	0.0297400000000002
3	CHRD	7	1000	184047860	184157617	9.99774133624489	0.197802197802198	0.17982017982018	rs12493455	0.0297400000000002
3	EPHB3	10	1000	184229586	184350196	10.0312341542069	0.397602397602398	0.510489510489511	rs9823034	0.1014
3	MAGEF1	22	1000	184378154	184479836	10.4355280426794	0.837162837162837	0.76023976023976	rs4686396	0.0980700000000008
3	LOC101928992	15	1000	184424176	184540943	6.28556279647044	0.885114885114885	0.808191808191808	rs4686396	0.0980700000000008
3	VPS8	13	1000	184479930	184820402	14.9153383201989	0.313686313686314	0.283716283716284	rs6770129	0.0596000000000004
3	C3orf70	11	1000	184745837	184920802	15.8959872781007	0.191808191808192	0.223776223776224	rs6770129	0.0596000000000004
3	EHHADH-AS1	6	1000	184830688	184959743	6.67472906802676	0.310689310689311	0.465534465534466	rs13070347	0.1986
3	EHHADH	5	1000	184858411	185021886	6.31351693499392	0.300699300699301	0.482517482517482	rs11707079	0.155900000000001
3	MIR5588	2	1000	184920997	185021060	2.74782950572603	0.220779220779221	0.223776223776224	rs11707079	0.155900000000001
3	MAP3K13	15	1000	184950728	185256882	13.9567335667758	0.445554445554446	0.669330669330669	rs9840343	0.137999999999999
3	TMEM41A	4	1000	185157388	185266845	1.97181766987087	0.706293706293706	0.812187812187812	rs894276	0.3628
3	LIPH	3	1000	185175569	185320369	1.14363998420436	0.78021978021978	0.779220779220779	rs11712864	0.3796
3	SENP2	1	1000	185254030	185398885	0.350376641262599	0.58041958041958	0.58041958041958	rs9864104	0.5539
3	IGF2BP2	8	1e+05	185311526	185592827	48.2766310522584	0.001459985400146	0.003419965800342	rs6769511	0.000678799999999999
3	C3orf65	2	1000	185381039	185485955	0.247355023884276	0.886113886113886	0.845154845154845	rs4686692	0.6224
3	TRA2B	4	1000	185582357	185705924	0.766310965062014	0.914085914085914	0.916083916083916	rs16860328	0.5125
3	LOC344887	6	1000	185627757	185748665	3.418172666271	0.621378621378621	0.463536463536464	rs11923739	0.1405
3	ETV5	8	1000	185714105	185876901	1.53960331476087	0.963036963036963	0.942057942057942	rs11927308	0.4211
3	DGKG	12	1000	185814989	186130023	2.30394979056756	0.989010989010989	0.989010989010989	rs11927308	0.4211
3	LOC253573	8	1000	186122769	186261450	4.86997020904052	0.634365634365634	0.741258741258741	rs745588	0.208
3	CRYGS	3	1000	186206231	186312167	3.53273315433157	0.290709290709291	0.447552447552448	rs9854418	0.1995
3	TBCCD1	7	1000	186213855	186338332	4.14307268866471	0.638361638361638	0.646353646353646	rs9854418	0.1995
3	DNAJB11	8	1000	186238464	186353589	3.2571381745992	0.757242757242757	0.66033966033966	rs9854418	0.1995
3	AHSG	12	1000	186280849	186389107	3.97556588550174	0.901098901098901	0.849150849150849	rs1131364	0.251300000000001
3	FETUB	13	1000	186308148	186420797	4.03013215438207	0.922077922077922	0.876123876123876	rs1131364	0.251300000000001
